"locus"	"symbol"	"name"	"Length"	"observed"	"expected"	"Gscore"	"Nframeshift"	"Nsynonymous"
"884"	"MMP0854"	"NifI1"	"Nitrogen regulatory protein NifI1"	"318"	"0"	"0.0206393335675215"	"0"	"0"	"0"
"885"	"MMP0855"	"nifI2"	"Nitrogen regulatory protein NifI2"	"366"	"0"	"0.023754704672053"	"0"	"0"	"0"
"886"	"MMP0856"	"nifD"	"Oxidoreductase, nitrogenase component 1"	"1434"	"0"	"0.0930717117478798"	"0"	"0"	"0"
"887"	"MMP0857"	"nifK"	"Oxidoreductase, nitrogenase component 1"	"1389"	"0"	"0.0901510513373814"	"0"	"0"	"0"
"888"	"MMP0858"	"nifE"	"nitrogenase iron-molybdenum cofactor biosynthesis protein"	"1443"	"0"	"0.0936558438299794"	"0"	"0"	"0"
"889"	"MMP0859"	"nifN"	"iron-molybdenum cofactor biosynthesis protein, subunit N"	"1377"	"0"	"0.0893722085612486"	"0"	"0"	"0"
"890"	"MMP0860"	"nifX"	"Nitrogen fixation-related protein"	"321"	"0"	"0.0208340442615547"	"0"	"0"	"0"
"891"	"MMP0861"	"kamA"	"Lysine 2,3-aminomutase"	"1302"	"0"	"0.084504441210418"	"0"	"0"	"0"
"892"	"MMP0862"	"yodP"	"GCN5-related N-acetyltransferase"	"825"	"0"	"0.0535454408591358"	"0"	"0"	"0"
"893"	"MMP0863"	""	"CBS domain"	"477"	"0"	"0.0309590003512822"	"0"	"0"	"0"
"894"	"MMP0864"	"napA-2"	"Na+/H+ exchanger"	"1167"	"0"	"0.0757424599789231"	"0"	"0"	"0"
"895"	"MMP0865"	""	"Aminotransferase (subgroup II) similar to Adenosylmethionine-8-amino-7-oxononanoate aminotransferase"	"1404"	"0"	"0.0911246048075476"	"0"	"0"	"0"
"896"	"MMP0866"	"proX"	"putative glycine betaine/L-proline ABC transporter, solute-binding protein"	"888"	"0"	"0.0576343654338335"	"0"	"0"	"0"
"897"	"MMP0867"	""	"ABC-type proline/glycine betaine transport system, permease component related protein"	"834"	"0"	"0.0541295729412355"	"0"	"0"	"0"
"898"	"MMP0868"	"proV"	"CBS domain:ATP/GTP-binding site motif A (P-loop):ABC transporter:AAA ATPase"	"1170"	"0"	"0.0759371706729563"	"0"	"0"	"0"
"899"	"MMP0869"	""	"Cytidine/deoxycytidylate deaminase, zinc-binding region related protein"	"426"	"0"	"0.0276489185527174"	"0"	"0"	"0"
"900"	"MMP0870"	""	"2-hydroxyacid dehydrogenase, D-isomer specific"	"957"	"0"	"0.0621127113965976"	"0"	"0"	"0"
"901"	"MMP0871"	""	"conserved hypothetical membrane protein"	"1194"	"0"	"0.0774948562252221"	"0"	"0"	"0"
"902"	"MMP0872"	"hemC"	"Porphobilinogen deaminase"	"915"	"0"	"0.0593867616801325"	"0"	"0"	"0"
"903"	"MMP0873"	""	"TPR repeat"	"1704"	"0"	"0.11059567421087"	"0"	"0"	"0"
"904"	"MMP0874"	""	"SAM (and some other nucleotide) binding motif"	"798"	"0"	"0.0517930446128369"	"0"	"0"	"0"
"905"	"MMP0875"	"slpB"	"S layer protein"	"1602"	"0"	"0.10397551061374"	"0"	"0"	"0"
"906"	"MMP0876"	"cofG"	"FO synthase, subunit CofG"	"1059"	"0"	"0.0687328749937271"	"0"	"0"	"0"
"907"	"MMP0877"	"nadC"	"Quinolinate phosphoribosyl transferase:Nicotinate-nucleotide pyrophosphorylase"	"840"	"0"	"0.054518994329302"	"0"	"0"	"0"
"908"	"MMP0878"	""	"Ribonuclease P-related protein"	"393"	"0"	"0.025507100918352"	"0"	"0"	"0"
"909"	"MMP0879"	"serS"	"Seryl-tRNA synthetase"	"1545"	"0"	"0.100276007427109"	"0"	"0"	"0"
"910"	"MMP0880"	"aksF"	"2-oxosuberate synthase, last step"	"1020"	"0"	"0.0662016359712952"	"0"	"0"	"0"
"911"	"MMP0881"	""	"hypothetical protein"	"342"	"0"	"0.0221970191197872"	"0"	"0"	"0"
"912"	"MMP0882"	"purM"	"Phosphoribosylformylglycinamidine cyclo-ligase"	"882"	"0"	"0.057244944045767"	"0"	"0"	"0"
"913"	"MMP0883"	""	"hypothetical protein"	"966"	"0"	"0.0626968434786973"	"0"	"0"	"0"
"914"	"MMP0884"	""	"hypothetical protein"	"498"	"0"	"0.0323219752095147"	"0"	"0"	"0"
"915"	"MMP0885"	""	"TPR repeat:ATP/GTP-binding site motif A (P-loop)"	"1167"	"0"	"0.0757424599789231"	"0"	"0"	"0"
"916"	"MMP0886"	""	"cobalt transport system permease related protein"	"768"	"0"	"0.0498459376725046"	"0"	"0"	"0"
"917"	"MMP0887"	""	"conserved hypothetical protein"	"303"	"0"	"0.0196657800973553"	"0"	"0"	"0"
"918"	"MMP0888"	""	"putative cobalt transport protein"	"327"	"0"	"0.0212234656496211"	"0"	"0"	"0"
"919"	"MMP0889"	""	"Cobalamin (vitamin B12) biosynthesis CbiM protein"	"639"	"0"	"0.0414733778290761"	"0"	"0"	"0"
"920"	"MMP0890"	""	"superfamily II helicase"	"2244"	"0"	"0.14564359913685"	"0"	"0"	"0"
"921"	"MMP0891"	""	"Exonuclease"	"576"	"0"	"0.0373844532543785"	"0"	"0"	"0"
"922"	"MMP0892"	""	"acetyltransferase related protein"	"549"	"0"	"0.0356320570080795"	"0"	"0"	"0"
"923"	"MMP0893"	"pyrG"	"CTP synthase"	"1602"	"0"	"0.10397551061374"	"0"	"0"	"0"
"924"	"MMP0894"	"guaA"	"GMP synthase (glutamine-hydrolyzing)."	"933"	"0"	"0.0605550258443318"	"0"	"0"	"0"
"925"	"MMP0895"	""	"TPR repeat"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"926"	"MMP0896"	""	"Polysaccharide biosynthesis protein"	"1272"	"0"	"0.0825573342700858"	"0"	"0"	"0"
"927"	"MMP0897"	"argJ"	"Ornithine acetyltransferase"	"1227"	"0"	"0.0796366738595875"	"0"	"0"	"0"
"928"	"MMP0898"	""	"Cellulose-binding, bacterial type"	"3081"	"0"	"0.199967882772118"	"0"	"0"	"0"
"929"	"MMP0899"	""	"ATP/GTP-binding site motif A (P-loop)"	"660"	"0"	"0.0428363526873087"	"0"	"0"	"0"
"930"	"MMP0900"	""	"Rhodanese-like"	"654"	"0"	"0.0424469312992422"	"0"	"0"	"0"
"931"	"MMP0901"	""	"ATP/GTP-binding site motif A (P-loop):Small GTP-binding protein domain"	"1038"	"0"	"0.0673699001354946"	"0"	"0"	"0"
"932"	"MMP0902"	""	"Protein of unknown function DUF126"	"393"	"0"	"0.025507100918352"	"0"	"0"	"0"
"933"	"MMP0903"	""	"hypothetical protein"	"228"	"0"	"0.0147980127465248"	"0"	"0"	"0"
"934"	"MMP0904"	"selD"	"AIR synthase related protein:Selenide water dikinase"	"909"	"0"	"0.058997340292066"	"0"	"0"	"0"
"935"	"MMP0905"	""	"conserved hypothetical protein"	"597"	"0"	"0.038747428112611"	"0"	"0"	"0"
"936"	"MMP0906"	""	"conserved hypothetical protein"	"927"	"0"	"0.0601656044562654"	"0"	"0"	"0"
"937"	"MMP0907"	""	"predicted archaeal transcriptional regulator"	"393"	"0"	"0.025507100918352"	"0"	"0"	"0"
"938"	"MMP0908"	""	"CBS domain"	"381"	"0"	"0.0247282581422191"	"0"	"0"	"0"
"939"	"MMP0909"	""	"conserved hypothetical protein"	"483"	"0"	"0.0313484217393486"	"0"	"0"	"0"
"940"	"MMP0910"	""	"hypothetical protein"	"429"	"0"	"0.0278436292467506"	"0"	"0"	"0"
"941"	"MMP0911"	""	"related to iron-sulfur flavoprotein of Methanosarcina thermophila"	"582"	"0"	"0.0377738746424449"	"0"	"0"	"0"
"942"	"MMP0912"	""	"tautomerase related protein"	"195"	"0"	"0.0126561951121594"	"0"	"0"	"0"
"943"	"MMP0913"	""	"conserved hypothetical archaeal protein"	"378"	"0"	"0.0245335474481859"	"0"	"0"	"0"
"944"	"MMP0914"	""	"conserved hypothetical archaeal protein"	"708"	"0"	"0.0459517237918402"	"0"	"0"	"0"
"945"	"MMP0915"	"cobY/cofC"	"nucleoside triphosphate: 5'-deoxyadenosylcobinamide phosphate nucleotidyltransferase"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"946"	"MMP0916"	""	"conserved hypothetical protein"	"249"	"0"	"0.0161609876047574"	"0"	"0"	"0"
"947"	"MMP0917"	"dapF"	"Diaminopimelate epimerase"	"834"	"0"	"0.0541295729412355"	"0"	"0"	"0"
"948"	"MMP0918"	"asnB"	"Asparagine synthetase (glutamine-hydrolyzing)"	"1542"	"0"	"0.100081296733076"	"0"	"0"	"0"
"949"	"MMP0919"	""	"2Fe-2S Ferredoxin:Oxidoreductase FAD/NAD(P)-binding:NADH:cytochrome b5 reductase (CBR)"	"768"	"0"	"0.0498459376725046"	"0"	"0"	"0"
"950"	"MMP0920"	"ahcY"	"S-adenosyl-L-homocysteine hydrolase"	"1248"	"0"	"0.08099964871782"	"0"	"0"	"0"
"951"	"MMP0921"	""	"conserved hypothetical protein"	"333"	"0"	"0.0216128870376876"	"0"	"0"	"0"
"952"	"MMP0922"	""	"possible phage infection protein"	"666"	"0"	"0.0432257740753751"	"0"	"0"	"0"
"953"	"MMP0923"	"dapB"	"Dihydrodipicolinate reductase"	"813"	"0"	"0.052766598083003"	"0"	"0"	"0"
"954"	"MMP0924"	""	"conserved hypothetical protein"	"603"	"0"	"0.0391368495006775"	"0"	"0"	"0"
"955"	"MMP0925"	"cheW"	"chemotaxis protein CheW"	"444"	"0"	"0.0288171827169167"	"0"	"0"	"0"
"956"	"MMP0926"	"cheB"	"chemotaxis protein CheB"	"1098"	"0"	"0.071264114016159"	"0"	"0"	"0"
"957"	"MMP0927"	"cheA"	"Chemotaxis protein CheA"	"2763"	"0"	"0.179328549204597"	"0"	"0"	"0"
"958"	"MMP0928"	"cheD"	"chemotaxis protein CheD"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"959"	"MMP0929"	""	"Methyl-accepting chemotaxis protein (MCP)"	"1440"	"0"	"0.0934611331359462"	"0"	"0"	"0"
"960"	"MMP0930"	"cheR"	"chemotaxis protein CheR"	"813"	"0"	"0.052766598083003"	"0"	"0"	"0"
"961"	"MMP0931"	""	"probable chemotaxis-related protein"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"962"	"MMP0932"	""	"probable chemotaxis-related protein"	"690"	"0"	"0.0447834596276409"	"0"	"0"	"0"
"963"	"MMP0933"	"cheY"	"chemotaxis protein CheY"	"372"	"0"	"0.0241441260601194"	"0"	"0"	"0"
"964"	"MMP0934"	""	"conserved hypothetical archaeal protein"	"1047"	"0"	"0.0679540322175942"	"0"	"0"	"0"
"965"	"MMP0935"	""	"conserved hypothetical protein"	"498"	"0"	"0.0323219752095147"	"0"	"0"	"0"
"966"	"MMP0936"	"aroE"	"shikimate 5-dehydrogenase"	"837"	"0"	"0.0543242836352687"	"0"	"0"	"0"
"967"	"MMP0937"	"cofE"	"F420-0:gamma-L-glutamate ligase"	"747"	"0"	"0.0484829628142721"	"0"	"0"	"0"
"968"	"MMP0938"	"cobS"	"cobalamin (5'-phosphate) synthase"	"774"	"0"	"0.0502353590605711"	"0"	"0"	"0"
"969"	"MMP0939"	""	"Conserved hypothetical protein"	"678"	"0"	"0.044004616851508"	"0"	"0"	"0"
"970"	"MMP0940"	""	"related to ehbP of Methanothermobacter thermautotrophicus"	"288"	"0"	"0.0186922266271892"	"0"	"0"	"0"
"971"	"MMP0941"	""	"phosphoadenosine phosphosulfate sulfotransferase; putative"	"1512"	"0"	"0.0981341897927435"	"0"	"0"	"0"
"972"	"MMP0942"	""	"conserved hypothetical protein"	"813"	"0"	"0.052766598083003"	"0"	"0"	"0"
"973"	"MMP0943"	"taqD"	"glycerol-3-phosphate cytidyltransferase"	"453"	"0"	"0.0294013147990164"	"0"	"0"	"0"
"974"	"MMP0944"	""	"hypothetical protein"	"1011"	"0"	"0.0656175038891956"	"0"	"0"	"0"
"975"	"MMP0945"	""	"glyceraldehyde-3-phosphate ferredoxin oxidoreductase"	"1842"	"0"	"0.119552366136398"	"0"	"0"	"0"
"976"	"MMP0946"	""	"Asp-tRNAAsn/Glu-tRNAGln amidotransferase subunit B"	"1410"	"0"	"0.091514026195614"	"0"	"0"	"0"
"977"	"MMP0947"	"hisG"	"ATP phosphoribosyltransferase"	"867"	"0"	"0.0562713905756009"	"0"	"0"	"0"
"978"	"MMP0948"	""	"conserved hypothetical protein"	"357"	"0"	"0.0231705725899533"	"0"	"0"	"0"
"979"	"MMP0949"	""	"tRNA nucleotidyltransferase"	"1335"	"0"	"0.0866462588447835"	"0"	"0"	"0"
"980"	"MMP0950"	""	"conserved hypothetical protein"	"1431"	"0"	"0.0928770010538465"	"0"	"0"	"0"
"981"	"MMP0951"	"chiB"	"cobalamin biosynthesis protein B"	"921"	"0"	"0.0597761830681989"	"0"	"0"	"0"
"983"	"MMP0953"	"cbiH"	"precorrin-3B C17-methyltransferase"	"753"	"0"	"0.0488723842023385"	"0"	"0"	"0"
"984"	"MMP0954"	""	"hypothetical protein"	"474"	"0"	"0.030764289657249"	"0"	"0"	"0"
"985"	"MMP0955"	"sucD"	"succinate--CoA ligase (ADP-forming); alpha subunit"	"867"	"0"	"0.0562713905756009"	"0"	"0"	"0"
"986"	"MMP0956"	"topA"	"DNA topoisomerase I"	"2472"	"0"	"0.160441611883374"	"0"	"0"	"0"
"987"	"MMP0957"	"cycZ"	"conserved hypothetical protein"	"654"	"0"	"0.0424469312992422"	"0"	"0"	"0"
"988"	"MMP0957"	"cycZ"	"conserved hypothetical protein"	"87"	"0"	"0.00564661012696342"	"0"	"0"	"0"
"989"	"MMP0957"	"cycZ"	"conserved hypothetical protein"	"654"	"0"	"0.0424469312992422"	"0"	"0"	"0"
"990"	"MMP0957"	"cycZ"	"conserved hypothetical protein"	"87"	"0"	"0.00564661012696342"	"0"	"0"	"0"
"991"	"MMP0958"	""	"conserved hypothetical protein"	"348"	"0"	"0.0225864405078537"	"0"	"0"	"0"
"992"	"MMP0959"	"trxB"	"thioredoxin reductase"	"903"	"0"	"0.0586079189039996"	"0"	"0"	"0"
"993"	"MMP0960"	""	"conserved hypothetical protein"	"1008"	"0"	"0.0654227931951623"	"0"	"0"	"0"
"995"	"MMP0962"	""	"zinc finger protein"	"216"	"0"	"0.0140191699703919"	"0"	"0"	"0"
"996"	"MMP0963"	""	"aquaporin related"	"720"	"0"	"0.0467305665679731"	"0"	"0"	"0"
"997"	"MMP0964"	""	"hypothetical protein"	"258"	"0"	"0.016745119686857"	"0"	"0"	"0"
"998"	"MMP0965"	""	"formylmethanofuran dehydrogenase subunit E related protein"	"579"	"0"	"0.0375791639484117"	"0"	"0"	"0"
"999"	"MMP0966"	"cobA"	"uroporphyrin-III C-methyltransferase"	"720"	"0"	"0.0467305665679731"	"0"	"0"	"0"
"1000"	"MMP0967"	""	"Serine/threonine dehydratase, pyridoxal-phosphate attachment site"	"432"	"0"	"0.0280383399407839"	"0"	"0"	"0"
"1001"	"MMP0968"	"hisD"	"histidinol dehydrogenase"	"1275"	"0"	"0.082752044964119"	"0"	"0"	"0"
"1002"	"MMP0969"	""	"hypothetical protein"	"417"	"0"	"0.0270647864706178"	"0"	"0"	"0"
"1003"	"MMP0970"	"lig"	"ATP-dependent DNA ligase"	"1722"	"0"	"0.111763938375069"	"0"	"0"	"0"
"1004"	"MMP0971"	"purB"	"Adenylosuccinate lyase"	"1350"	"0"	"0.0876198123149496"	"0"	"0"	"0"
"1005"	"MMP0972"	""	"hypothetical protein"	"414"	"0"	"0.0268700757765845"	"0"	"0"	"0"
"1006"	"MMP0973"	""	"hypothetical membrane spanning protein"	"858"	"0"	"0.0556872584935013"	"0"	"0"	"0"
"1007"	"MMP0974"	""	"hypothetical protein"	"660"	"0"	"0.0428363526873087"	"0"	"0"	"0"
"1008"	"MMP0975"	"modA"	"possible molybdenum ABC transporter, solute-binding protein"	"852"	"0"	"0.0552978371054348"	"0"	"0"	"0"
"1009"	"MMP0976"	""	"Protein of unknown function DUF166"	"657"	"0"	"0.0426416419932755"	"0"	"0"	"0"
"1010"	"MMP0977"	"CooC"	"CO dehydrogenase maturation factor"	"783"	"0"	"0.0508194911426707"	"0"	"0"	"0"
"1011"	"MMP0978"	""	"hypothetical protein"	"180"	"0"	"0.0116826416419933"	"0"	"0"	"0"
"1012"	"MMP0979"	""	"conserved archaeal protein"	"465"	"0"	"0.0301801575751493"	"0"	"0"	"0"
"1013"	"MMP0980"	"cdh"	"CO dehydrogenase/acetyl-CoA synthase complex subunit gamma"	"1374"	"0"	"0.0891774978672153"	"0"	"0"	"0"
"1014"	"MMP0981"	"cdhD"	"CO dehydrogenase/acetyl-CoA synthase subunit delta"	"1155"	"0"	"0.0749636172027902"	"0"	"0"	"0"
"1015"	"MMP0982"	""	"conserved hypothetical protein"	"753"	"0"	"0.0488723842023385"	"0"	"0"	"0"
"1016"	"MMP0983"	"cdhB"	"CO dehydrogenase/acetyl-CoA synthase complex subunit beta"	"1374"	"0"	"0.0891774978672153"	"0"	"0"	"0"
"1017"	"MMP0984"	"cdh"	"CO dehydrogenase beta subunit/acetyl-CoA synthase subunit epsilon"	"519"	"0"	"0.0336849500677473"	"0"	"0"	"0"
"1018"	"MMP0985"	"cdhA"	"CO dehydrogenase/acetyl-CoA synthase complex subunit alpha"	"2337"	"0"	"0.151679630651879"	"0"	"0"	"0"
"1019"	"MMP0986"	"thyA"	"thymidylate synthase"	"876"	"0"	"0.0568555226577006"	"0"	"0"	"1"
"1020"	"MMP0987"	""	"dimethyladenosine transferase related protein (rRNA methylase)"	"804"	"0"	"0.0521824660009033"	"0"	"0"	"0"
"1021"	"MMP0988"	""	"RNA methyltransferase related protein"	"888"	"0"	"0.0576343654338335"	"0"	"0"	"0"
"1022"	"MMP0989"	"top6B"	"DNA topoisomerase VI B"	"1995"	"0"	"0.129482611532092"	"0"	"0"	"0"
"1023"	"MMP0990"	""	"conserved hypothetical protein"	"765"	"0"	"0.0496512269784714"	"0"	"0"	"0"
"1024"	"MMP0991"	""	"conserved hypothetical protein"	"1587"	"0"	"0.103001957143574"	"0"	"0"	"0"
"1025"	"MMP0992"	""	"conserved hypothetical archaeal protein"	"522"	"0"	"0.0338796607617805"	"0"	"0"	"0"
"1026"	"MMP0993"	""	"conserved hypothetical helix-turn-helix protein"	"201"	"0"	"0.0130456165002258"	"0"	"0"	"0"
"1027"	"MMP0994"	""	"putative predicted protein"	"342"	"0"	"0.0221970191197872"	"0"	"0"	"0"
"1028"	"MMP0995"	""	"conserved hypothetical archaeal protein"	"432"	"0"	"0.0280383399407839"	"0"	"0"	"0"
"1029"	"MMP0996"	""	"hypothetical protein"	"264"	"0"	"0.0171345410749235"	"0"	"0"	"0"
"1030"	"MMP0997"	""	"Blue (type 1) copper domain"	"357"	"0"	"0.0231705725899533"	"0"	"0"	"0"
"1031"	"MMP0998"	""	"hypothetical protein"	"657"	"0"	"0.0426416419932755"	"0"	"0"	"0"
"1032"	"MMP0999"	""	"conserved hypothetical membrane related protein"	"588"	"0"	"0.0381632960305114"	"0"	"0"	"0"
"1033"	"MMP1000"	""	"hypothetical protein"	"249"	"0"	"0.0161609876047574"	"0"	"0"	"0"
"1034"	"MMP1001"	""	"conserved hypothetical protein"	"1221"	"0"	"0.079247252471521"	"0"	"0"	"0"
"1035"	"MMP1002"	"trpA"	"Tryptophan synthase, alpha chain"	"777"	"0"	"0.0504300697546043"	"0"	"0"	"0"
"1036"	"MMP1003"	"trpB"	"Tryptophan synthase, beta chain"	"1185"	"0"	"0.0769107241431224"	"0"	"0"	"0"
"1037"	"MMP1004"	"trpF"	"N-(5'phosphoribosyl)anthranilate isomerase"	"636"	"0"	"0.0412786671350429"	"0"	"0"	"0"
"1038"	"MMP1005"	"trpG"	"Anthranilate synthase component II"	"597"	"0"	"0.038747428112611"	"0"	"0"	"1"
"1039"	"MMP1006"	"trpE"	"Anthranilate synthase component I"	"1320"	"0"	"0.0856727053746174"	"0"	"0"	"0"
"1040"	"MMP1007"	"trpD"	"Anthranilate phosphoribosyltransferase"	"966"	"0"	"0.0626968434786973"	"0"	"0"	"0"
"1041"	"MMP1008"	"trpC"	"Indole-3-glycerol phosphate synthase"	"690"	"0"	"0.0447834596276409"	"0"	"0"	"0"
"1042"	"MMP1009"	"pyrC"	"Dihydroorotase"	"1257"	"0"	"0.0815837807999197"	"0"	"0"	"0"
"1043"	"MMP1010"	""	"Pseudouridine synthase:Pseudouridine synthase, Rlu. Related protein"	"894"	"0"	"0.0580237868218999"	"0"	"0"	"0"
"1044"	"MMP1011"	"gltX"	"Glutamyl-tRNA synthetase"	"1668"	"0"	"0.108259145882471"	"0"	"0"	"0"
"1045"	"MMP1012"	"exoA"	"exonuclease III"	"750"	"0"	"0.0486776735083053"	"0"	"0"	"0"
"1046"	"MMP1013"	"carB"	"Carbamoyl-phosphate synthase large chain"	"3246"	"0"	"0.210676970943945"	"0"	"0"	"0"
"1047"	"MMP1014"	""	""	"1068"	"0"	"0.0693170070758268"	"0"	"0"	"0"
"1048"	"MMP1015"	""	"Transcription factor CBF/NF-Y/archaeal histone:Histone-fold/TFIID-TAF/NF-Y domain"	"339"	"0"	"0.022002308425754"	"0"	"0"	"0"
"1049"	"MMP1016"	""	"Conserved Hypothetical protein with 4 CBS domains."	"1242"	"0"	"0.0806102273297536"	"0"	"0"	"0"
"1050"	"MMP1017"	"lysC"	"Aspartate kinase"	"1407"	"0"	"0.0913193155015808"	"0"	"0"	"0"
"1051"	"MMP1018"	"cimA"	"(R)-citramalate synthase"	"1479"	"0"	"0.0959923721583781"	"0"	"0"	"0"
"1052"	"MMP1019"	""	"conserved hypothetical protein"	"807"	"0"	"0.0523771766949365"	"0"	"0"	"0"
"1053"	"MMP1020"	""	"Protein of unknown function UPF0118"	"1005"	"0"	"0.0652280825011291"	"0"	"0"	"0"
"1054"	"MMP1021"	""	"conserved hypothetical protein"	"1572"	"0"	"0.102028403673408"	"0"	"0"	"0"
"1055"	"MMP1022"	""	"conserved hypothetical protein"	"1167"	"0"	"0.0757424599789231"	"0"	"0"	"0"
"1056"	"MMP1023"	""	"Transcriptional regulator, TetR Family Member"	"603"	"0"	"0.0391368495006775"	"0"	"0"	"0"
"1057"	"MMP1024"	""	"MCM family related protein"	"2133"	"0"	"0.13843930345762"	"0"	"0"	"0"
"1058"	"MMP1025"	""	"conserved hypothetical archaeal protein"	"504"	"0"	"0.0327113965975812"	"0"	"0"	"0"
"1059"	"MMP1026"	"argS"	"Arginyl-tRNA synthetase"	"1701"	"0"	"0.110400963516836"	"0"	"0"	"0"
"1060"	"MMP1027"	""	"hypothetical protein"	"552"	"0"	"0.0358267677021127"	"0"	"0"	"0"
"1061"	"MMP1028"	""	""	"2043"	"0"	"0.132597982636624"	"0"	"0"	"0"
"1062"	"MMP1029"	""	"putative predicted protein"	"360"	"0"	"0.0233652832839866"	"0"	"0"	"0"
"1063"	"MMP1030"	""	"conserved hypothetical archaeal protein"	"597"	"0"	"0.038747428112611"	"0"	"0"	"0"
"1064"	"MMP1031"	"adkA"	"Adenylate kinase"	"579"	"0"	"0.0375791639484117"	"0"	"0"	"0"
"1065"	"MMP1032"	"rpa"	"replication protein A"	"1929"	"0"	"0.125198976263361"	"0"	"0"	"0"
"1066"	"MMP1033"	""	"hypothetical protein"	"2931"	"0"	"0.190232348070457"	"0"	"0"	"0"
"1067"	"MMP1034"	"tmk"	"Thymidylate kinase"	"600"	"0"	"0.0389421388066443"	"0"	"0"	"0"
"1068"	"MMP1035"	""	""	"414"	"0"	"0.0268700757765845"	"0"	"0"	"0"
"1069"	"MMP1036"	""	"Band 7 protein:Stomatin"	"807"	"0"	"0.0523771766949365"	"0"	"0"	"0"
"1070"	"MMP1037"	""	"Protein of unknown function DUF163"	"480"	"0"	"0.0311537110453154"	"0"	"0"	"0"
"1071"	"MMP1038"	"atpH"	"A1A0 ATPase, subunit H"	"309"	"0"	"0.0200552014854218"	"0"	"0"	"0"
"1072"	"MMP1039"	"atpI"	"A1A0 ATPase, subunit I"	"2061"	"0"	"0.133766246800823"	"0"	"0"	"0"
"1073"	"MMP1040"	"atpK"	"A1A0 ATPase, subunit K"	"669"	"0"	"0.0434204847694083"	"0"	"0"	"0"
"1074"	"MMP1041"	"atpE"	"A1A0 ATPase, subunit IE"	"612"	"0"	"0.0397209815827771"	"0"	"0"	"0"
"1075"	"MMP1042"	"atpC"	"A1A0 ATPase, subunit C"	"1176"	"0"	"0.0763265920610227"	"0"	"0"	"0"
"1076"	"MMP1043"	"atpF"	"A1A0 ATPase, subunit F"	"300"	"0"	"0.0194710694033221"	"0"	"0"	"0"
"1077"	"MMP1044"	"atpA"	"A1A0 ATPase, subunit A"	"1761"	"0"	"0.114295177397501"	"0"	"0"	"0"
"1078"	"MMP1045"	"atpB"	"A1A0 ATPase, subunit B"	"1389"	"0"	"0.0901510513373814"	"0"	"0"	"0"
"1079"	"MMP1046"	"atpD"	"A1A0 ATPase, subunit D"	"645"	"0"	"0.0418627992171426"	"0"	"0"	"0"
"1080"	"MMP1047"	""	"conserved hypothetical protein"	"366"	"0"	"0.023754704672053"	"0"	"0"	"0"
"1081"	"MMP1048"	""	"conserved hypothetical protein"	"390"	"0"	"0.0253123902243188"	"0"	"0"	"0"
"1082"	"MMP1049"	""	"related to ehbB of Methanothermobacter thermautotrophicus"	"270"	"0"	"0.0175239624629899"	"0"	"0"	"0"
"1083"	"MMP1050"	""	"conserved hypothetical protein"	"648"	"0"	"0.0420575099111758"	"0"	"0"	"0"
"1084"	"MMP1051"	"surE"	"Survival protein SurE"	"795"	"0"	"0.0515983339188036"	"0"	"0"	"0"
"1085"	"MMP1052"	""	"conserved hypothetical archaeal protein"	"795"	"0"	"0.0515983339188036"	"0"	"0"	"0"
"1086"	"MMP1053"	"hdrB2"	"heterodisulfide reductase; subunit B2"	"882"	"0"	"0.057244944045767"	"0"	"0"	"0"
"1087"	"MMP1054"	"hdrC2"	"heterodisulfide reductase; subunit C2"	"555"	"0"	"0.0360214783961459"	"0"	"0"	"0"
"1088"	"MMP1055"	""	"conserved hypothetical protein"	"306"	"0"	"0.0198604907913886"	"0"	"0"	"0"
"1089"	"MMP1056"	""	"conserved hypothetical protein"	"1203"	"0"	"0.0780789883073217"	"0"	"0"	"0"
"1090"	"MMP1057"	""	"hypothetical protein"	"1062"	"0"	"0.0689275856877603"	"0"	"0"	"0"
"1091"	"MMP1058"	""	"conserved hypothetical archeal protein"	"969"	"0"	"0.0628915541727305"	"0"	"0"	"0"
"1092"	"RNA_31"	"tRNA-Ala1"	"tRNA-Ala"	"74"	"0"	"0.00480286378615279"	"0"	"0"	"0"
"1093"	"MMP1059"	""	"conserved hypothetical protein"	"1452"	"0"	"0.0942399759120791"	"0"	"0"	"0"
"1094"	"MMP1060"	""	"Cysteinyl-tRNA synthetase"	"1431"	"0"	"0.0928770010538465"	"0"	"0"	"0"
"1095"	"MMP1061"	""	"Protein of unknown function UPF0029"	"609"	"0"	"0.0395262708887439"	"0"	"0"	"0"
"1096"	"MMP1062"	""	"conserved hypothetical protein"	"1842"	"0"	"0.119552366136398"	"0"	"0"	"0"
"1097"	"MMP1063"	"leuA"	"2-isopropylmalate synthase"	"1545"	"0"	"0.100276007427109"	"0"	"0"	"0"
"1098"	"MMP1064"	""	"RNA-binding region RNP-1 (RNA recognition motif):Adenylate cyclase"	"564"	"0"	"0.0366056104782456"	"0"	"0"	"0"
"1099"	"MMP1065"	""	"conserved hypothetical archaeal protein"	"435"	"0"	"0.0282330506348171"	"0"	"0"	"0"
"1100"	"MMP1066"	""	"Molybdopterin cofactor biosynthesis protein MoaC"	"627"	"0"	"0.0406945350529432"	"0"	"0"	"0"
